"cefr_stage","stage_order","stage_title_en","stage_title_fr","stage_can_do_en","stage_can_do_fr","unit_id","unit_order","unit_title_en","unit_title_fr","unit_outcome_en","unit_outcome_fr","mission_order","mission_title_en","mission_title_fr","mission_can_do_en","mission_can_do_fr","context","duration_minutes","related_phonemes","is_checkpoint","source_url","last_updated"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_past_experiences","1","Past experiences","Expériences passées","I can tell someone about an outing, a trip, and a short past event.","Raconter une sortie, un voyage et un petit événement passé.","2","Talk about a trip","Parler d'un voyage","I can say where I went and with whom.","Je peux dire où je suis allé(e) et avec qui.","travel","10","/a/ | /ʁ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_past_experiences","1","Past experiences","Expériences passées","I can tell someone about an outing, a trip, and a short past event.","Raconter une sortie, un voyage et un petit événement passé.","3","Add details","Ajouter des détails","I can say how it was and what I liked.","Je peux dire comment c'était et ce que j'ai aimé.","social","10","/ɔ/ | /ɛ̃/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_past_experiences","1","Past experiences","Expériences passées","I can tell someone about an outing, a trip, and a short past event.","Raconter une sortie, un voyage et un petit événement passé.","4","Tell about an outing","Raconter une sortie","I can tell a complete outing story.","Je peux raconter une sortie complète.","social","12","/e/ | /a/ | /ʁ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_plans_future","2","Plans and future","Projets et avenir","I can explain a plan, an intention, and a next step.","Expliquer un projet, une intention et une prochaine étape.","1","Talk about your plans","Parler de ses projets","I can say what I am going to do this weekend.","Je peux dire ce que je vais faire ce week-end.","social","10","/ʁ/ | /ɛ/ | /ə/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_plans_future","2","Plans and future","Projets et avenir","I can explain a plan, an intention, and a next step.","Expliquer un projet, une intention et une prochaine étape.","2","Talk about your intentions","Parler de ses intentions","I can say what I intend to do.","Je peux dire ce que j'ai l'intention de faire.","social","10","/ʒ/ | /ɑ̃/ | /i/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_plans_future","2","Plans and future","Projets et avenir","I can explain a plan, an intention, and a next step.","Expliquer un projet, une intention et une prochaine étape.","3","Talk about the next step","Parler de la prochaine étape","I can say what the next step of my project is.","Je peux dire quelle est la prochaine étape de mon projet.","work","10","/p/ | /ɛ/ | /t/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_plans_future","2","Plans and future","Projets et avenir","I can explain a plan, an intention, and a next step.","Expliquer un projet, une intention et une prochaine étape.","4","Explain a complete project","Expliquer un projet complet","I can explain my project, my intention and the next step.","Je peux expliquer mon projet, mon intention et la prochaine étape.","work","12","/k/ | /ɔ̃/ | /ʁ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_preferences","3","Preferences and opinions","Préférences et avis","I can compare two options and briefly justify my preference.","Comparer deux options et justifier brièvement une préférence.","1","Compare two options","Comparer deux options","I can compare two simple options.","Je peux comparer deux options simples.","food","10","/k/ | /ɔ/ | /e/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_preferences","3","Preferences and opinions","Préférences et avis","I can compare two options and briefly justify my preference.","Comparer deux options et justifier brièvement une préférence.","2","Justify a preference","Justifier une préférence","I can briefly justify a preference.","Je peux justifier brièvement une préférence.","travel","10","/ʁ/ | /ɛ/ | /ʒ/ | /ɲ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_preferences","3","Preferences and opinions","Préférences et avis","I can compare two options and briefly justify my preference.","Comparer deux options et justifier brièvement une préférence.","3","Give your opinion","Donner son avis","I can give my opinion on two options.","Je peux donner mon avis sur deux options.","social","10","/e/ | /ɑ̃/ | /i/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_preferences","3","Preferences and opinions","Préférences et avis","I can compare two options and briefly justify my preference.","Comparer deux options et justifier brièvement une préférence.","4","Compare and justify","Comparer et justifier","I can compare two options and justify my preference.","Je peux comparer deux options et justifier ma préférence.","food","12","/e/ | /ɔ/ | /ʁ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_problems","4","Problems and solutions","Problèmes et solutions","I can explain an everyday problem and negotiate a simple solution.","Expliquer un problème courant et négocier une solution simple.","1","A phone that will not turn on","Un téléphone qui ne s'allume pas","I can report a simple problem to a shopkeeper.","Je peux signaler un problème simple à un commerçant.","services","10","/p/ | /ʁ/ | /ɔ̃/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_problems","4","Problems and solutions","Problèmes et solutions","I can explain an everyday problem and negotiate a simple solution.","Expliquer un problème courant et négocier une solution simple.","2","Ask for a solution","Demander une solution","I can ask for a solution for a simple problem.","Je peux demander une solution pour un problème simple.","services","10","/ʃ/ | /e/ | /ʁ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_problems","4","Problems and solutions","Problèmes et solutions","I can explain an everyday problem and negotiate a simple solution.","Expliquer un problème courant et négocier une solution simple.","3","Negotiate a solution","Négocier une solution","I can negotiate a simple solution with a shopkeeper.","Je peux négocier une solution simple avec un commerçant.","services","12","/b/ | /ɔ̃/ | /ʒ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_problems","4","Problems and solutions","Problèmes et solutions","I can explain an everyday problem and negotiate a simple solution.","Expliquer un problème courant et négocier une solution simple.","4","Solve a problem","Résoudre un problème","I can explain a problem and negotiate a solution.","Je peux expliquer un problème et négocier une solution.","services","12","/ʁ/ | /l/ | /e/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_housing","5","Housing and neighborhood","Logement et quartier","I can describe a home, report a problem, and talk about my neighborhood.","Décrire un logement, signaler un souci et parler de son quartier.","1","Describe your home","Décrire son logement","I can describe my home in simple sentences.","Je peux décrire mon logement en phrases simples.","home","10","/ʁ/ | /l/ | /ɑ̃/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_housing","5","Housing and neighborhood","Logement et quartier","I can describe a home, report a problem, and talk about my neighborhood.","Décrire un logement, signaler un souci et parler de son quartier.","2","Report a water leak","Signaler une fuite d'eau","I can report a problem in my home.","Je peux signaler un problème dans mon logement.","services","10","/p/ | /b/ | /ɛ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_housing","5","Housing and neighborhood","Logement et quartier","I can describe a home, report a problem, and talk about my neighborhood.","Décrire un logement, signaler un souci et parler de son quartier.","3","Talk about the neighborhood","Parler du quartier","I can describe my neighborhood and what is around.","Je peux décrire mon quartier et ce qu'il y a autour.","social","10","/k/ | /ɡ/ | /ɔ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_housing","5","Housing and neighborhood","Logement et quartier","I can describe a home, report a problem, and talk about my neighborhood.","Décrire un logement, signaler un souci et parler de son quartier.","4","Find a home","Trouver un logement","I can ask questions to find a home.","Je peux poser des questions pour trouver un logement.","services","12","/ʒ/ | /ʃ/ | /ɑ̃/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_phone_digital","6","Phone and digital life","Téléphone et numérique","I can handle a call, leave a message, and solve a simple digital problem.","Gérer un appel, laisser un message et résoudre un problème numérique simple.","1","Pick up and greet","Décrocher et saluer","I can answer the phone and introduce myself.","Je peux répondre au téléphone et me présenter.","digital","10","/a/ | /e/ | /ʁ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_phone_digital","6","Phone and digital life","Téléphone et numérique","I can handle a call, leave a message, and solve a simple digital problem.","Gérer un appel, laisser un message et résoudre un problème numérique simple.","2","Leave a message","Laisser un message","I can leave a simple message on an answering machine.","Je peux laisser un message simple sur un répondeur.","digital","10","/e/ | /l/ | /m/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_phone_digital","6","Phone and digital life","Téléphone et numérique","I can handle a call, leave a message, and solve a simple digital problem.","Gérer un appel, laisser un message et résoudre un problème numérique simple.","3","Connection problem","Problème de connexion","I can explain a simple connection problem.","Je peux expliquer un problème de connexion simple.","digital","12","/p/ | /t/ | /k/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.1","4","Connected speaking","Parler avec autonomie","I can connect sentences to narrate, plan, and explain in simple terms.","Je peux relier des phrases pour raconter, prévoir et expliquer simplement.","a2_phone_digital","6","Phone and digital life","Téléphone et numérique","I can handle a call, leave a message, and solve a simple digital problem.","Gérer un appel, laisser un message et résoudre un problème numérique simple.","4","Solve a digital problem","Résoudre un problème numérique","I can follow simple instructions to solve a digital problem.","Je peux suivre des instructions simples pour résoudre un problème numérique.","digital","12","/ʁ/ | /s/ | /t/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_travel_disruptions","1","Travel disruptions","Imprévus en voyage","I can ask about options when there is a delay, cancellation, or mistake.","Demander des options lors d'un retard, d'une annulation ou d'une erreur.","1","Ask for an alternative after a delay","Demander une solution après un retard","I can ask for an alternative after a delay is announced.","Je peux demander une solution après l'annonce d'un retard.","travel","10","/ʁ/ | /e/ | /t/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_travel_disruptions","1","Travel disruptions","Imprévus en voyage","I can ask about options when there is a delay, cancellation, or mistake.","Demander des options lors d'un retard, d'une annulation ou d'une erreur.","2","Flight cancellation","Annulation de vol","I can ask for options after a cancellation.","Je peux demander des options après une annulation.","travel","10","/ɑ̃/ | /l/ | /p/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_travel_disruptions","1","Travel disruptions","Imprévus en voyage","I can ask about options when there is a delay, cancellation, or mistake.","Demander des options lors d'un retard, d'une annulation ou d'une erreur.","3","Booking error","Erreur de réservation","I can report an error and ask for a correction.","Je peux signaler une erreur et demander une correction.","travel","10","/ɛ/ | /s/ | /ʁ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_travel_disruptions","1","Travel disruptions","Imprévus en voyage","I can ask about options when there is a delay, cancellation, or mistake.","Demander des options lors d'un retard, d'une annulation ou d'une erreur.","4","Disruption summary","Bilan des imprévus","I can summarize options and choose a solution.","Je peux résumer les options et choisir une solution.","review","12","/ɔ/ | /m/ | /t/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_healthcare","2","Healthcare","Parcours de santé","I can describe how a symptom has changed and understand the steps of an appointment.","Décrire l'évolution d'un symptôme et comprendre les étapes d'un rendez-vous.","1","Locate and date pain","Localiser et dater une douleur","I can say where it hurts and for how long.","Je peux dire où j'ai mal et depuis quand.","health","10","/m/ | /ɑ̃/ | /ʁ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_healthcare","2","Healthcare","Parcours de santé","I can describe how a symptom has changed and understand the steps of an appointment.","Décrire l'évolution d'un symptôme et comprendre les étapes d'un rendez-vous.","2","Understand instructions","Comprendre les instructions","I can understand the doctor's instructions for a treatment.","Je peux comprendre les consignes du médecin pour un traitement.","health","10","/p/ | /ʁ/ | /ɛ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_healthcare","2","Healthcare","Parcours de santé","I can describe how a symptom has changed and understand the steps of an appointment.","Décrire l'évolution d'un symptôme et comprendre les étapes d'un rendez-vous.","3","Symptom follow-up","Suivi des symptômes","I can say if the symptoms have changed.","Je peux dire si les symptômes ont changé.","health","10","/v/ | /e/ | /ʒ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_healthcare","2","Healthcare","Parcours de santé","I can describe how a symptom has changed and understand the steps of an appointment.","Décrire l'évolution d'un symptôme et comprendre les étapes d'un rendez-vous.","4","Medical appointment","Rendez-vous médical","I can understand and confirm the steps of a medical appointment.","Je peux comprendre et confirmer les étapes d'un rendez-vous médical.","health","12","/ʁ/ | /l/ | /ɑ̃/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_workplace","3","At work","Au travail","I can give an update, ask for clarification, and suggest how to organize the work.","Faire un point, demander une clarification et proposer une organisation.","1","Check in","Faire le point","I can check in quickly with a colleague.","Je peux faire un point rapide avec un collègue.","work","10","/e/ | /ʁ/ | /k/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_workplace","3","At work","Au travail","I can give an update, ask for clarification, and suggest how to organize the work.","Faire un point, demander une clarification et proposer une organisation.","2","Ask for clarification","Demander une clarification","I can ask for clarification on a task.","Je peux demander une clarification sur une tâche.","work","10","/ɔ/ | /ʒ/ | /t/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_workplace","3","At work","Au travail","I can give an update, ask for clarification, and suggest how to organize the work.","Faire un point, demander une clarification et proposer une organisation.","3","Propose an arrangement","Proposer une organisation","I can propose an arrangement for a project.","Je peux proposer une organisation pour un projet.","work","10","/ɑ̃/ | /l/ | /p/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_workplace","3","At work","Au travail","I can give an update, ask for clarification, and suggest how to organize the work.","Faire un point, demander une clarification et proposer une organisation.","4","Project review","Bilan de projet","I can give a simple project review and suggest improvements.","Je peux faire un bilan simple de projet et proposer des améliorations.","work","12","/ʁ/ | /s/ | /b/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_study_admin","4","Study and administration","Études et démarches","I can request a document, explain my situation, and check a procedure.","Demander un document, expliquer une situation et vérifier une procédure.","1","Request a document","Demander un document","I can request a simple administrative document.","Je peux demander un document administratif simple.","services","10","/d/ | /m/ | /ʁ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_study_admin","4","Study and administration","Études et démarches","I can request a document, explain my situation, and check a procedure.","Demander un document, expliquer une situation et vérifier une procédure.","2","Explain a situation","Expliquer une situation","I can explain why I need a document.","Je peux expliquer pourquoi j'ai besoin d'un document.","services","10","/p/ | /ʁ/ | /ʒ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_study_admin","4","Study and administration","Études et démarches","I can request a document, explain my situation, and check a procedure.","Demander un document, expliquer une situation et vérifier une procédure.","3","Check a procedure","Vérifier une procédure","I can check the steps of an administrative procedure.","Je peux vérifier les étapes d'une procédure administrative.","services","10","/v/ | /f/ | /k/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_study_admin","4","Study and administration","Études et démarches","I can request a document, explain my situation, and check a procedure.","Demander un document, expliquer une situation et vérifier une procédure.","4","Finalize the request","Finaliser la demande","I can finalize a document request by confirming the information.","Je peux finaliser une demande de document en confirmant les informations.","services","10","/k/ | /s/ | /t/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_relationships","5","Social relationships","Relations sociales","I can agree, disagree politely, and resolve a misunderstanding.","Exprimer un accord, un désaccord poli et gérer un malentendu.","1","Expressing agreement","Exprimer son accord","I can say that I agree with someone.","Je peux dire que je suis d'accord avec quelqu'un.","social","10","/ʒ/ | /e/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_relationships","5","Social relationships","Relations sociales","I can agree, disagree politely, and resolve a misunderstanding.","Exprimer un accord, un désaccord poli et gérer un malentendu.","2","Expressing polite disagreement","Exprimer un désaccord poli","I can express polite disagreement.","Je peux exprimer un désaccord poli.","social","10","/p/ | /ɔ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_relationships","5","Social relationships","Relations sociales","I can agree, disagree politely, and resolve a misunderstanding.","Exprimer un accord, un désaccord poli et gérer un malentendu.","3","Handling a misunderstanding","Gérer un malentendu","I can handle a simple misunderstanding.","Je peux gérer un malentendu simple.","social","12","/ʁ/ | /ɛ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_relationships","5","Social relationships","Relations sociales","I can agree, disagree politely, and resolve a misunderstanding.","Exprimer un accord, un désaccord poli et gérer un malentendu.","4","Review: agreements and misunderstandings","Bilan : accords et malentendus","I can express agreement, disagreement and handle a misunderstanding in a conversation.","Je peux exprimer accord, désaccord et gérer un malentendu dans une conversation.","review","12","/ɛ̃/ | /ʁ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_leisure_culture","6","Leisure and culture","Loisirs et culture","I can discuss a film or activity and recommend an experience.","Parler d'un film, d'une activité et recommander une expérience.","1","Talk about a movie","Parler d'un film","I can say which movie I saw and give a simple opinion.","Je peux dire quel film j'ai vu et donner mon avis simple.","social","10","/e/ | /ʁ/ | /ɛ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_leisure_culture","6","Leisure and culture","Loisirs et culture","I can discuss a film or activity and recommend an experience.","Parler d'un film, d'une activité et recommander une expérience.","2","Talk about an activity","Parler d'une activité","I can describe a leisure activity I like.","Je peux décrire une activité de loisir que j'aime.","social","10","/ʒ/ | /ɑ̃/ | /l/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_leisure_culture","6","Leisure and culture","Loisirs et culture","I can discuss a film or activity and recommend an experience.","Parler d'un film, d'une activité et recommander une expérience.","3","Recommend an experience","Recommander une expérience","I can recommend a movie or an activity to someone.","Je peux recommander un film ou une activité à quelqu'un.","social","10","/k/ | /u/ | /ʁ/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2.2","5","Practical conversations","Interactions pratiques","I can sustain a practical exchange and answer predictable follow-up questions.","Je peux soutenir un échange pratique et répondre à des précisions prévisibles.","a2_leisure_culture","6","Leisure and culture","Loisirs et culture","I can discuss a film or activity and recommend an experience.","Parler d'un film, d'une activité et recommander une expérience.","4","Review: leisure and culture","Bilan : loisirs et culture","I can talk about a movie, an activity, and recommend an experience.","Je peux parler d'un film, d'une activité et recommander une expérience.","review","12","/e/ | /ʒ/ | /k/","false","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_check_survival","1","Independent travel","Autonomie en déplacement","I can combine transport, accommodation, food, and requests for help.","Combiner transport, hébergement, repas et demande d'aide.","1","Plan a trip","Organiser un trajet","I can ask for information about train schedules and tickets.","Je peux demander des informations sur les horaires et les billets de train.","travel","10","/ʁ/ | /ɛ̃/ | /t/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_check_survival","1","Independent travel","Autonomie en déplacement","I can combine transport, accommodation, food, and requests for help.","Combiner transport, hébergement, repas et demande d'aide.","2","Book a hotel","Réserver un hôtel","I can book a hotel room and ask about services.","Je peux réserver une chambre d'hôtel et poser des questions sur les services.","travel","10","/ʃ/ | /ʒ/ | /u/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_check_survival","1","Independent travel","Autonomie en déplacement","I can combine transport, accommodation, food, and requests for help.","Combiner transport, hébergement, repas et demande d'aide.","3","Order at a restaurant","Commander au restaurant","I can order a meal and ask for the bill.","Je peux commander un repas et demander l'addition.","food","10","/ø/ | /œ/ | /b/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_check_survival","1","Independent travel","Autonomie en déplacement","I can combine transport, accommodation, food, and requests for help.","Combiner transport, hébergement, repas et demande d'aide.","4","Report a lost bag","Signaler un sac perdu","I can ask for help in case of a problem and explain a simple situation.","Je peux demander de l'aide en cas de problème et expliquer une situation simple.","services","12","/p/ | /ɡ/ | /ɑ̃/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_check_daily","2","A day in French","Une journée en français","I can manage a sequence of personal, practical, and social exchanges.","Enchaîner des échanges personnels, pratiques et sociaux.","1","Talking about your morning","Raconter sa matinée","I can talk about my morning routine using present and recent past.","Je peux raconter ma routine du matin en utilisant le présent et le passé récent.","home","10","/ʁ/ | /e/ | /ɑ̃/","true","https://getparle.app/french-speaking-course/","2026-08-11"
"A2","6","A2 Check","Cap A2","I can complete integrated A2 speaking tasks in familiar situations.","Je peux accomplir des tâches orales A2 intégrées dans des situations familières.","a2_check_daily","2","A day in French","Une journée en français","I can manage a sequence of personal, practical, and social exchanges.","Enchaîner des échanges personnels, pratiques et sociaux.","2","Suggesting an outing","Proposer une sortie","I can suggest an activity and discuss times.","Je peux proposer une activité et discuter des horaires.","social","10","/ʒ/ | /u/ | /ɛ/","true","https://getparle.app/french-speaking-course/","2026-08-11"
